k1,k2,k3,k4,r2,best_r2
2.502065118435218e-10,8.348918370269072e-09,3.6546040298666663e-10,0.053533402509334756,0.956092482805252,0.9635087013244629
1.7168772691658487e-11,7.725536730696458e-09,3.6546040298666663e-10,0.0009222993777313125,0.9363843500614166,0.9635087013244629
1.4464248283544695e-07,7.710753967409829e-11,3.6546040298666663e-10,0.025034111428602193,0.9359041512012481,0.9635087013244629
1.7876660426107692e-09,4.214652165549017e-07,3.6546040298666663e-10,0.00015495424009549926,0.9366407752037048,0.9635087013244629
1.1141455714454742e-11,2.4714894813616388e-08,3.6546040298666663e-10,0.0012073585409632063,0.9383249640464782,0.9635087013244629
1.0809789874328285e-07,7.936291295463854e-10,3.6546040298666663e-10,0.000872401913650001,0.9359196603298188,0.9635087013244629
8.308957227811842e-11,4.5728280995738477e-07,3.6546040298666663e-10,0.07784847732885455,0.9368485152721405,0.9635087013244629
7.905698012592934e-11,6.105858465981423e-08,3.6546040298666663e-10,0.03136352507695176,0.9640097558498383,0.9640097558498383
4.160372847783706e-11,7.479235180264977e-09,3.6546040298666663e-10,0.00021808102357324155,0.9688528895378112,0.9688528895378112
6.69373595156703e-07,6.028232031079525e-09,3.6546040298666663e-10,0.006449873642515599,0.9379848003387451,0.9688528895378112
4.0874890908528596e-10,4.997642414788735e-11,3.6546040298666663e-10,0.0007060997916128922,0.9366025149822235,0.9688528895378112
1.465281794452171e-11,3.740729846269226e-10,3.6546040298666663e-10,0.0014645154590999657,0.9521610260009765,0.9688528895378112
1.4982097983005087e-09,8.477635552923621e-08,3.6546040298666663e-10,0.00033637368744106734,0.9555933594703674,0.9688528895378112
4.160372847783706e-11,1.1340290190369322e-07,3.6546040298666663e-10,0.0982907165094937,0.9543595314025879,0.9688528895378112
4.160372847783706e-11,1.029110285243832e-11,3.6546040298666663e-10,0.015508496173004102,0.9355408608913421,0.9688528895378112
4.160372847783706e-11,8.726080307915786e-11,3.6546040298666663e-10,0.044777199769482696,0.9370239734649658,0.9688528895378112
4.160372847783706e-11,2.3583928832213157e-10,3.6546040298666663e-10,0.043687246528452434,0.9495110094547272,0.9688528895378112
4.160372847783706e-11,1.6582324579323615e-08,3.6546040298666663e-10,0.006156355720131414,0.9665095627307891,0.9688528895378112
4.160372847783706e-11,6.732746812909973e-11,3.6546040298666663e-10,0.03343213950135027,0.944879001379013,0.9688528895378112
4.160372847783706e-11,6.721397848543248e-11,3.6546040298666663e-10,0.010225211078984527,0.9362368762493134,0.9688528895378112
4.160372847783706e-11,2.6243137853142354e-09,3.6546040298666663e-10,0.0006844271122532568,0.9371628820896148,0.9688528895378112
4.160372847783706e-11,4.308465491709728e-07,3.6546040298666663e-10,0.0015672979180695208,0.9716296017169952,0.9716296017169952
