k1,k2,k3,k4,r2,best_r2
8.618572602390741e-09,1.2485711032860108e-07,0.0008700960794799711,8.180345295333379e-06,0.937490314245224,0.937490314245224
1.6311218311523897e-09,3.385811971144929e-08,1.1805693066104274e-06,0.00139818727606499,0.9388469278812408,0.9388469278812408
0.0016457530589500966,0.0001601070474759352,1.0124109694073658e-08,0.004738722850617997,0.9378561079502106,0.9388469278812408
2.729838939521268e-10,3.771794445051533e-06,3.2260716503566415e-07,2.946513235865235e-10,0.9521425902843476,0.9521425902843476
2.053209682371362e-09,0.00276701004072431,1.9888138282190502e-08,6.821299785816838e-10,0.9360372960567475,0.9521425902843476
3.3226744982424216e-07,1.2246539831753636e-09,0.00014774448938523272,1.5125061646744227e-09,0.9368021667003632,0.9521425902843476
8.128647686342788e-06,0.06494341409329576,7.702336721940861e-07,4.990881369382757e-09,0.9370174050331116,0.9521425902843476
0.00018985717312884913,0.00017478144036620633,7.305153441090265e-05,1.2607927766008013e-09,0.9390466749668122,0.9521425902843476
3.0699910802729725e-06,6.885426266213997e-07,2.0723384389145954e-08,4.995446823439886e-06,0.9371142625808716,0.9521425902843476
4.908724640427953e-07,0.005576558461115843,2.133198955505019e-06,0.015985405401735757,0.9380458891391754,0.9521425902843476
1e-10,1.6884155798328495e-06,2.4482211103796352e-08,1e-10,0.9507504522800445,0.9521425902843476
1e-10,4.496031352153153e-06,0.004097650944967583,1.0033211042400607e-10,0.9365107238292694,0.9521425902843476
1e-10,1.369845164728857e-06,3.517710703875164e-07,1e-10,0.9362492024898529,0.9521425902843476
3.0100081775492617e-10,1.0299494418534667e-05,2.9219427206831217e-08,4.0699072479344006e-10,0.9374683380126954,0.9521425902843476
9.562325533027245e-10,8.578470951834005e-06,8.304319948421182e-07,1.00540817120289e-09,0.9361989438533783,0.9521425902843476
1e-10,1e-10,1e-10,1e-10,0.9477389872074127,0.9521425902843476
1e-10,1e-10,1e-10,0.0999999999999999,0.9371013522148133,0.9521425902843476
0.0999999999999999,1e-10,1e-10,1e-10,0.9373964428901672,0.9521425902843476
0.09999999999999953,1e-10,0.0999999999999999,0.0999999999999999,0.9566087782382965,0.9566087782382965
0.09999999999999953,1e-10,0.0999999999999999,0.0999999999999999,0.9363317012786865,0.9566087782382965
0.0999999999999999,0.0999999999999999,0.0999999999999999,0.09999999999999953,0.9362895667552948,0.9566087782382965
0.09999999999999953,1e-10,0.0999999999999999,1e-10,0.9362959563732147,0.9566087782382965
0.0999999999999999,1e-10,1e-10,0.0999999999999999,0.9472741425037384,0.9566087782382965
0.09999999999999953,1e-10,1e-10,0.0001655337121966045,0.9578199684619904,0.9578199684619904
0.0999999999999999,1e-10,1e-10,5.763347709419736e-05,0.935289490222931,0.9578199684619904
1e-10,0.0999999999999999,1e-10,0.0999999999999999,0.9366613507270813,0.9578199684619904
0.09999999999999953,0.0999999999999999,1e-10,1e-10,0.9369881987571717,0.9578199684619904
0.00013071399670020262,1e-10,1e-10,0.0999999999999999,0.9482888638973236,0.9578199684619904
3.915140470502463e-06,1e-10,0.0999999999999999,0.09999999999999953,0.9374778032302856,0.9578199684619904
0.0999999999999999,1e-10,1e-10,0.09999999999999953,0.9363970100879669,0.9578199684619904
1e-10,1e-10,1e-10,1e-10,0.9356058418750763,0.9578199684619904
0.0999999999999999,0.0999999999999999,1e-10,0.0999999999999999,0.9358287692070008,0.9578199684619904
1e-10,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.9404558956623077,0.9578199684619904
1e-10,1e-10,0.0999999999999999,0.0999999999999999,0.935944527387619,0.9578199684619904
0.0999999999999999,0.0999999999999999,0.0999999999999999,1e-10,0.9363274991512298,0.9578199684619904
